"Notes"	"Year"	"Year Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	Deaths	Population	Crude Rate
	"2015"	"2015"	"Unspecified mental disorder"	"F99-F99"	26	321418820	0.0
	"2015"	"2015"	"Inflammatory diseases of the central nervous system"	"G00-G09"	1358	321418820	0.4
	"2015"	"2015"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	9121	321418820	2.8
	"2015"	"2015"	"Extrapyramidal and movement disorders"	"G20-G25"	28448	321418820	8.9
	"2015"	"2015"	"Other degenerative diseases of the nervous system"	"G30-G31"	124750	321418820	38.8
	"2015"	"2015"	"Demyelinating diseases of the central nervous system"	"G35-G37"	4413	321418820	1.4
	"2015"	"2015"	"Episodic and paroxysmal disorders"	"G40-G47"	3628	321418820	1.1
	"2015"	"2015"	"Nerve, nerve root and plexus disorders"	"G50-G58"	54	321418820	0.0
	"2015"	"2015"	"Polyneuropathies and other disorders of the peripheral nervous system"	"G60-G64"	769	321418820	0.2
	"2015"	"2015"	"Diseases of myoneural junction and muscle"	"G70-G72"	2505	321418820	0.8
	"2015"	"2015"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	2947	321418820	0.9
	"2015"	"2015"	"Other disorders of the nervous system"	"G90-G98"	12519	321418820	3.9
	"2015"	"2015"	"Disorders of eyelid, lacrimal system and orbit"	"H00-H05"	13	321418820	Unreliable
	"2015"	"2015"	"Disorders of sclera, cornea, iris and ciliary body"	"H15-H21"	2	321418820	Unreliable
	"2015"	"2015"	"Disorders of lens"	"H25-H27"	1	321418820	Unreliable
	"2015"	"2015"	"Disorders of choroid and retina"	"H30-H35"	8	321418820	Unreliable
	"2015"	"2015"	"Glaucoma"	"H40-H40"	3	321418820	Unreliable
	"2015"	"2015"	"Disorders of vitreous body and globe"	"H43-H44"	5	321418820	Unreliable
	"2015"	"2015"	"Disorders of ocular muscles, binocular movement, accommodation and refraction"	"H49-H52"	4	321418820	Unreliable
	"2015"	"2015"	"Visual disturbances and blindness"	"H53-H54"	8	321418820	Unreliable
	"2015"	"2015"	"Other disorders of eye and adnexa"	"H55-H57"	1	321418820	Unreliable
	"2015"	"2015"	"Diseases of external ear"	"H60-H61"	7	321418820	Unreliable
	"2015"	"2015"	"Diseases of middle ear and mastoid"	"H65-H74"	66	321418820	0.0
	"2015"	"2015"	"Diseases of inner ear"	"H80-H83"	5	321418820	Unreliable
	"2015"	"2015"	"Other disorders of ear"	"H90-H93"	3	321418820	Unreliable
	"2015"	"2015"	"Acute rheumatic fever"	"I00-I02"	19	321418820	Unreliable
	"2015"	"2015"	"Chronic rheumatic heart diseases"	"I05-I09"	3353	321418820	1.0
	"2015"	"2015"	"Hypertensive diseases"	"I10-I15"	78862	321418820	24.5
	"2015"	"2015"	"Ischaemic heart diseases"	"I20-I25"	366801	321418820	114.1
	"2015"	"2015"	"Pulmonary heart disease and diseases of pulmonary circulation"	"I26-I28"	17134	321418820	5.3
	"2015"	"2015"	"Other forms of heart disease"	"I30-I51"	199873	321418820	62.2
	"2015"	"2015"	"Cerebrovascular diseases"	"I60-I69"	140323	321418820	43.7
	"2015"	"2015"	"Diseases of arteries, arterioles and capillaries"	"I70-I78"	25659	321418820	8.0
	"2015"	"2015"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	3883	321418820	1.2
	"2015"	"2015"	"Other and unspecified disorders of the circulatory system"	"I95-I99"	639	321418820	0.2
	"2015"	"2015"	"Acute upper respiratory infections"	"J00-J06"	210	321418820	0.1
	"2015"	"2015"	"Influenza and pneumonia"	"J09-J18"	57062	321418820	17.8
	"2015"	"2015"	"Other acute lower respiratory infections"	"J20-J22"	309	321418820	0.1
	"2015"	"2015"	"Other diseases of upper respiratory tract"	"J30-J39"	554	321418820	0.2
	"2015"	"2015"	"Chronic lower respiratory diseases"	"J40-J47"	155041	321418820	48.2
	"2015"	"2015"	"Lung diseases due to external agents"	"J60-J70"	20700	321418820	6.4
	"2015"	"2015"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	20943	321418820	6.5
	"2015"	"2015"	"Suppurative and necrotic conditions of lower respiratory tract"	"J85-J86"	832	321418820	0.3
	"2015"	"2015"	"Other diseases of pleura"	"J90-J94"	1827	321418820	0.6
	"2015"	"2015"	"Other diseases of the respiratory system"	"J96-J98"	13751	321418820	4.3
	"2015"	"2015"	"Diseases of oral cavity, salivary glands and jaws"	"K00-K14"	251	321418820	0.1
	"2015"	"2015"	"Diseases of oesophagus, stomach and duodenum"	"K20-K31"	6351	321418820	2.0
	"2015"	"2015"	"Diseases of appendix"	"K35-K38"	370	321418820	0.1
	"2015"	"2015"	"Hernia"	"K40-K46"	2109	321418820	0.7
	"2015"	"2015"	"Noninfective enteritis and colitis"	"K50-K52"	1273	321418820	0.4
	"2015"	"2015"	"Other diseases of intestines"	"K55-K63"	21326	321418820	6.6
	"2015"	"2015"	"Diseases of peritoneum"	"K65-K66"	2068	321418820	0.6
	"2015"	"2015"	"Diseases of liver"	"K70-K76"	52866	321418820	16.4
	"2015"	"2015"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	8837	321418820	2.7
	"2015"	"2015"	"Other diseases of the digestive system"	"K90-K92"	9173	321418820	2.9
	"2015"	"2015"	"Infections of the skin and subcutaneous tissue"	"L00-L08"	2615	321418820	0.8
	"2015"	"2015"	"Bullous disorders"	"L10-L13"	122	321418820	0.0
	"2015"	"2015"	"Dermatitis and eczema"	"L20-L30"	13	321418820	Unreliable
	"2015"	"2015"	"Papulosquamous disorders"	"L40-L44"	46	321418820	0.0
	"2015"	"2015"	"Urticaria and erythema"	"L50-L53"	138	321418820	0.0
	"2015"	"2015"	"Radiation-related disorders of the skin and subcutaneous tissue"	"L55-L59"	1	321418820	Unreliable
	"2015"	"2015"	"Disorders of skin appendages"	"L60-L75"	17	321418820	Unreliable
	"2015"	"2015"	"Other disorders of the skin and subcutaneous tissue"	"L80-L98"	1807	321418820	0.6
	"2015"	"2015"	"Arthropathies"	"M00-M25"	3552	321418820	1.1
	"2015"	"2015"	"Systemic connective tissue disorders"	"M30-M35"	3913	321418820	1.2
	"2015"	"2015"	"Dorsopathies"	"M40-M54"	1417	321418820	0.4
	"2015"	"2015"	"Soft tissue disorders"	"M60-M79"	1811	321418820	0.6
	"2015"	"2015"	"Osteopathies and chondropathies"	"M80-M94"	2972	321418820	0.9
	"2015"	"2015"	"Other disorders of the musculoskeletal system and connective tissue"	"M95-M99"	4	321418820	Unreliable
	"2015"	"2015"	"Glomerular diseases"	"N00-N07"	777	321418820	0.2
	"2015"	"2015"	"Renal tubulo-interstitial diseases"	"N10-N15"	1281	321418820	0.4
	"2015"	"2015"	"Renal failure"	"N17-N19"	49113	321418820	15.3
	"2015"	"2015"	"Urolithiasis"	"N20-N23"	498	321418820	0.2
	"2015"	"2015"	"Other disorders of kidney and ureter"	"N25-N28"	3552	321418820	1.1
	"2015"	"2015"	"Other diseases of urinary system"	"N30-N39"	12779	321418820	4.0
	"2015"	"2015"	"Diseases of male genital organs"	"N40-N50"	893	321418820	0.3
	"2015"	"2015"	"Disorders of breast"	"N60-N64"	72	321418820	0.0
	"2015"	"2015"	"Inflammatory diseases of female pelvic organs"	"N70-N76"	125	321418820	0.0
	"2015"	"2015"	"Noninflammatory disorders of female genital tract"	"N80-N98"	283	321418820	0.1
	"2015"	"2015"	"Pregnancy with abortive outcome"	"O00-O07"	19	321418820	Unreliable
	"2015"	"2015"	"Oedema, proteinuria and hypertensive disorders in pregnancy, childbirth and the puerperium"	"O10-O16"	76	321418820	0.0
	"2015"	"2015"	"Other maternal disorders predominantly related to pregnancy"	"O20-O29"	295	321418820	0.1
	"2015"	"2015"	"Maternal care related to the fetus and amniotic cavity and possible delivery problems"	"O30-O48"	22	321418820	0.0
	"2015"	"2015"	"Complications of labour and delivery"	"O60-O75"	39	321418820	0.0
	"2015"	"2015"	"Complications predominantly related to the puerperium"	"O85-O92"	94	321418820	0.0
	"2015"	"2015"	"Other obstetric conditions, not elsewhere classified"	"O95-O99"	595	321418820	0.2
	"2015"	"2015"	"Newborn affected by maternal factors and by complications of pregnancy, labour and delivery"	"P00-P04"	2793	321418820	0.9
	"2015"	"2015"	"Disorders related to length of gestation and fetal growth"	"P05-P08"	4213	321418820	1.3
	"2015"	"2015"	"Birth trauma"	"P10-P15"	18	321418820	Unreliable
	"2015"	"2015"	"Respiratory and cardiovascular disorders specific to the perinatal period"	"P20-P29"	2371	321418820	0.7
	"2015"	"2015"	"Infections specific to the perinatal period"	"P35-P39"	784	321418820	0.2
	"2015"	"2015"	"Haemorrhagic and haematological disorders of newborn"	"P50-P61"	519	321418820	0.2
	"2015"	"2015"	"Transitory endocrine and metabolic disorders specific to newborn"	"P70-P74"	6	321418820	Unreliable
	"2015"	"2015"	"Digestive system disorders of newborn"	"P76-P78"	466	321418820	0.1
	"2015"	"2015"	"Conditions involving the integument and temperature regulation of newborn"	"P80-P83"	179	321418820	0.1
	"2015"	"2015"	"Other disorders originating in the perinatal period"	"P90-P96"	366	321418820	0.1
	"2015"	"2015"	"Congenital malformations of the nervous system"	"Q00-Q07"	1214	321418820	0.4
	"2015"	"2015"	"Congenital malformations of eye, ear, face and neck"	"Q10-Q18"	3	321418820	Unreliable
	"2015"	"2015"	"Congenital malformations of the circulatory system"	"Q20-Q28"	3128	321418820	1.0
	"2015"	"2015"	"Congenital malformations of the respiratory system"	"Q30-Q34"	390	321418820	0.1
	"2015"	"2015"	"Cleft lip and cleft palate"	"Q35-Q37"	6	321418820	Unreliable
	"2015"	"2015"	"Other congenital malformations of the digestive system"	"Q38-Q45"	195	321418820	0.1
	"2015"	"2015"	"Congenital malformations of genital organs"	"Q50-Q56"	4	321418820	Unreliable
	"2015"	"2015"	"Congenital malformations of the urinary system"	"Q60-Q64"	873	321418820	0.3
	"2015"	"2015"	"Congenital malformations and deformations of the musculoskeletal system"	"Q65-Q79"	666	321418820	0.2
	"2015"	"2015"	"Other congenital malformations"	"Q80-Q89"	1178	321418820	0.4
	"2015"	"2015"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	2360	321418820	0.7
	"2015"	"2015"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	3464	321418820	1.1
	"2015"	"2015"	"Symptoms and signs involving the digestive system and abdomen"	"R10-R19"	548	321418820	0.2
	"2015"	"2015"	"Symptoms and signs involving the skin and subcutaneous tissue"	"R20-R23"	33	321418820	0.0
	"2015"	"2015"	"Symptoms and signs involving the nervous and musculoskeletal systems"	"R25-R29"	88	321418820	0.0
	"2015"	"2015"	"Symptoms and signs involving the urinary system"	"R30-R39"	19	321418820	Unreliable
	"2015"	"2015"	"Symptoms and signs involving cognition, perception, emotional state and behaviour"	"R40-R46"	117	321418820	0.0
	"2015"	"2015"	"Symptoms and signs involving speech and voice"	"R47-R49"	17	321418820	Unreliable
	"2015"	"2015"	"General symptoms and signs"	"R50-R68"	13591	321418820	4.2
	"2015"	"2015"	"Abnormal findings on examination of blood, without diagnosis"	"R70-R79"	30	321418820	0.0
	"2015"	"2015"	"Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis"	"R83-R89"	2	321418820	Unreliable
	"2015"	"2015"	"Abnormal findings on diagnostic imaging and in function studies, without diagnosis"	"R90-R94"	324	321418820	0.1
	"2015"	"2015"	"Ill-defined and unknown causes of mortality"	"R95-R99"	13809	321418820	4.3
	"2015"	"2015"	"Provisional assignment of new diseases of uncertain etiology"	"U00-U49"	5	321418820	Unreliable
	"2015"	"2015"	"Transport accidents"	"V01-V99"	39675	321418820	12.3
	"2015"	"2015"	"Other external causes of accidental injury"	"W00-X59"	105042	321418820	32.7
	"2015"	"2015"	"Intentional self-harm"	"X60-X84"	44145	321418820	13.7
	"2015"	"2015"	"Assault"	"X85-Y09"	17525	321418820	5.5
	"2015"	"2015"	"Event of undetermined intent"	"Y10-Y34"	4875	321418820	1.5
	"2015"	"2015"	"Legal intervention and operations of war"	"Y35-Y36"	528	321418820	0.2
	"2015"	"2015"	"Complications of medical and surgical care"	"Y40-Y84"	2577	321418820	0.8
	"2015"	"2015"	"Sequelae of external causes of morbidity and mortality"	"Y85-Y89"	2322	321418820	0.7
	"2016"	"2016"	"Intestinal infectious diseases"	"A00-A09"	9377	323127513	2.9
	"2016"	"2016"	"Tuberculosis"	"A16-A19"	528	323127513	0.2
	"2016"	"2016"	"Certain zoonotic bacterial diseases"	"A20-A28"	26	323127513	0.0
	"2016"	"2016"	"Other bacterial diseases"	"A30-A49"	42848	323127513	13.3
	"2016"	"2016"	"Infections with a predominantly sexual mode of transmission"	"A50-A64"	51	323127513	0.0
	"2016"	"2016"	"Other spirochaetal diseases"	"A65-A69"	17	323127513	Unreliable
	"2016"	"2016"	"Rickettsioses"	"A75-A79"	22	323127513	0.0
	"2016"	"2016"	"Viral infections of the central nervous system"	"A80-A89"	709	323127513	0.2
	"2016"	"2016"	"Arthropod-borne viral fevers and viral haemorrhagic fevers"	"A90-A99"	111	323127513	0.0
	"2016"	"2016"	"Viral infections characterized by skin and mucous membrane lesions"	"B00-B09"	404	323127513	0.1
	"2016"	"2016"	"Viral hepatitis"	"B15-B19"	6421	323127513	2.0
	"2016"	"2016"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	6160	323127513	1.9
	"2016"	"2016"	"Other viral diseases"	"B25-B34"	810	323127513	0.3
	"2016"	"2016"	"Mycoses"	"B35-B49"	1104	323127513	0.3
	"2016"	"2016"	"Protozoal diseases"	"B50-B64"	186	323127513	0.1
	"2016"	"2016"	"Helminthiases"	"B65-B83"	19	323127513	Unreliable
	"2016"	"2016"	"Pediculosis, acariasis and other infestations"	"B85-B89"	6	323127513	Unreliable
	"2016"	"2016"	"Sequelae of infectious and parasitic diseases"	"B90-B94"	922	323127513	0.3
	"2016"	"2016"	"Other infectious diseases"	"B99-B99"	331	323127513	0.1
	"2016"	"2016"	"Malignant neoplasms"	"C00-C97"	598038	323127513	185.1
	"2016"	"2016"	"In situ neoplasms"	"D00-D09"	106	323127513	0.0
	"2016"	"2016"	"Benign neoplasms"	"D10-D36"	1522	323127513	0.5
	"2016"	"2016"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	14166	323127513	4.4
	"2016"	"2016"	"Nutritional anaemias"	"D50-D53"	401	323127513	0.1
	"2016"	"2016"	"Haemolytic anaemias"	"D55-D59"	856	323127513	0.3
	"2016"	"2016"	"Aplastic and other anaemias"	"D60-D64"	4092	323127513	1.3
	"2016"	"2016"	"Coagulation defects, purpura and other haemorrhagic conditions"	"D65-D69"	2777	323127513	0.9
	"2016"	"2016"	"Other diseases of blood and blood-forming organs"	"D70-D76"	1123	323127513	0.3
	"2016"	"2016"	"Certain disorders involving the immune mechanism"	"D80-D89"	1678	323127513	0.5
	"2016"	"2016"	"Disorders of thyroid gland"	"E00-E07"	1894	323127513	0.6
	"2016"	"2016"	"Diabetes mellitus"	"E10-E14"	80058	323127513	24.8
	"2016"	"2016"	"Other disorders of glucose regulation and pancreatic internal secretion"	"E15-E16"	434	323127513	0.1
	"2016"	"2016"	"Disorders of other endocrine glands"	"E20-E34"	692	323127513	0.2
	"2016"	"2016"	"Malnutrition"	"E40-E46"	6127	323127513	1.9
	"2016"	"2016"	"Other nutritional deficiencies"	"E50-E64"	202	323127513	0.1
	"2016"	"2016"	"Obesity and other hyperalimentation"	"E65-E68"	7730	323127513	2.4
	"2016"	"2016"	"Metabolic disorders"	"E70-E88"	24121	323127513	7.5
	"2016"	"2016"	"Organic, including symptomatic, mental disorders"	"F01-F09"	117092	323127513	36.2
	"2016"	"2016"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	13072	323127513	4.0
	"2016"	"2016"	"Schizophrenia, schizotypal and delusional disorders"	"F20-F29"	606	323127513	0.2
	"2016"	"2016"	"Mood [affective] disorders"	"F30-F39"	663	323127513	0.2
	"2016"	"2016"	"Neurotic, stress-related and somatoform disorders"	"F40-F48"	230	323127513	0.1
	"2016"	"2016"	"Behavioural syndromes associated with physiological disturbances and physical factors"	"F50-F59"	396	323127513	0.1
	"2016"	"2016"	"Disorders of adult personality and behaviour"	"F60-F69"	10	323127513	Unreliable
	"2016"	"2016"	"Mental retardation"	"F70-F79"	375	323127513	0.1
	"2016"	"2016"	"Disorders of psychological development"	"F80-F89"	122	323127513	0.0
	"2016"	"2016"	"Behavioural and emotional disorders with onset usually occurring in childhood and adolescence"	"F90-F98"	13	323127513	Unreliable
	"2016"	"2016"	"Unspecified mental disorder"	"F99-F99"	25	323127513	0.0
	"2016"	"2016"	"Inflammatory diseases of the central nervous system"	"G00-G09"	1380	323127513	0.4
	"2016"	"2016"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	8447	323127513	2.6
	"2016"	"2016"	"Extrapyramidal and movement disorders"	"G20-G25"	31266	323127513	9.7
	"2016"	"2016"	"Other degenerative diseases of the nervous system"	"G30-G31"	133833	323127513	41.4
	"2016"	"2016"	"Demyelinating diseases of the central nervous system"	"G35-G37"	4447	323127513	1.4
	"2016"	"2016"	"Episodic and paroxysmal disorders"	"G40-G47"	3731	323127513	1.2
	"2016"	"2016"	"Nerve, nerve root and plexus disorders"	"G50-G58"	45	323127513	0.0
	"2016"	"2016"	"Polyneuropathies and other disorders of the peripheral nervous system"	"G60-G64"	788	323127513	0.2
	"2016"	"2016"	"Diseases of myoneural junction and muscle"	"G70-G72"	2602	323127513	0.8
	"2016"	"2016"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	2984	323127513	0.9
	"2016"	"2016"	"Other disorders of the nervous system"	"G90-G98"	12829	323127513	4.0
	"2016"	"2016"	"Disorders of eyelid, lacrimal system and orbit"	"H00-H05"	11	323127513	Unreliable
	"2016"	"2016"	"Disorders of sclera, cornea, iris and ciliary body"	"H15-H21"	2	323127513	Unreliable
	"2016"	"2016"	"Disorders of choroid and retina"	"H30-H35"	6	323127513	Unreliable
	"2016"	"2016"	"Glaucoma"	"H40-H40"	1	323127513	Unreliable
	"2016"	"2016"	"Disorders of vitreous body and globe"	"H43-H44"	8	323127513	Unreliable
	"2016"	"2016"	"Disorders of optic nerve and visual pathways"	"H46-H47"	1	323127513	Unreliable
	"2016"	"2016"	"Disorders of ocular muscles, binocular movement, accommodation and refraction"	"H49-H52"	7	323127513	Unreliable
	"2016"	"2016"	"Visual disturbances and blindness"	"H53-H54"	9	323127513	Unreliable
	"2016"	"2016"	"Other disorders of eye and adnexa"	"H55-H57"	2	323127513	Unreliable
	"2016"	"2016"	"Diseases of external ear"	"H60-H61"	6	323127513	Unreliable
	"2016"	"2016"	"Diseases of middle ear and mastoid"	"H65-H74"	65	323127513	0.0
	"2016"	"2016"	"Diseases of inner ear"	"H80-H83"	5	323127513	Unreliable
	"2016"	"2016"	"Other disorders of ear"	"H90-H93"	7	323127513	Unreliable
	"2016"	"2016"	"Acute rheumatic fever"	"I00-I02"	31	323127513	0.0
	"2016"	"2016"	"Chronic rheumatic heart diseases"	"I05-I09"	3522	323127513	1.1
	"2016"	"2016"	"Hypertensive diseases"	"I10-I15"	82735	323127513	25.6
	"2016"	"2016"	"Ischaemic heart diseases"	"I20-I25"	363452	323127513	112.5
	"2016"	"2016"	"Pulmonary heart disease and diseases of pulmonary circulation"	"I26-I28"	17186	323127513	5.3
	"2016"	"2016"	"Other forms of heart disease"	"I30-I51"	201580	323127513	62.4
	"2016"	"2016"	"Cerebrovascular diseases"	"I60-I69"	142142	323127513	44.0
	"2016"	"2016"	"Diseases of arteries, arterioles and capillaries"	"I70-I78"	25299	323127513	7.8
	"2016"	"2016"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	4095	323127513	1.3
	"2016"	"2016"	"Other and unspecified disorders of the circulatory system"	"I95-I99"	636	323127513	0.2
	"2016"	"2016"	"Acute upper respiratory infections"	"J00-J06"	189	323127513	0.1
	"2016"	"2016"	"Influenza and pneumonia"	"J09-J18"	51537	323127513	15.9
	"2016"	"2016"	"Other acute lower respiratory infections"	"J20-J22"	261	323127513	0.1
